Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
4080277,SERV VISTA A LA CANTE,SVC 1402281W9,AV AGUAMILPA 1012,JESUS GARCIA,63173,TEPIC NAY,NAYARIT,11217457,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4300896,AMATLAN GAS LINK,EAM 151118VB3,CARR AMATLAN AHUACATLAN K 8,AMATLAN DE CANAS,63960,AMATLAN DE CANAS NAY,NAYARIT,42470674,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4188880,GASOLINERA VAZQUEZ,GVA 000407E88,CARR CRT TPI GUAD KM 218 5050,ARAMARA,63173,TEPIC NAY,NAYARIT,12195616,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4332095,GASOLINERA AG,GAG 120215TS2,CARR TEPI 531,MEZCALES,63738,BAHIA DE BANDERAS NAY,NAYARIT,26270141,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4204081,VISTA A LA CANTERA,SVC 1402281W9,AV AGUAMILPA 1012,ARAMARA,63173,TEPIC NAY,NAYARIT,11248590,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4280596,GASOLINERA BAGALEZA 1,BME 111003LZ0,C ZARAGOZA ORIENTE 441,MEXPAN,63940,IXTLAN DEL RIO NAY,NAYARIT,42435317,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4094727,MULTISERVICIO LA VARAS,MVA 120210969,CARR TEPI VALLARTA KM73,ATENAS,63715,COMPOSTELA NAY,NAYARIT,71044129,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4353628,GASOLINERA AG 5,GAG 120215TS2,CARR TEPI 531 1,MEZCALES,63738,BAHIA DE BANDERAS NAY,NAYARIT,21018024,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4333344,GASOLINERA AG III,GAG 120215TS2,CARR TEPI PUERTO VALLARTA 531,MEZCALES,63738,BAHIA DE BANDERAS NAY,NAYARIT,22410993,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4334189,EST SERV COSTA NAYARIT,LOLR830106Q23,CARR FED 76TEPI SANTA CRU KM44,EL LLANO,63777,SN BLAS NAY,NAYARIT,32549005,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4349592,GASOLINERA SAN FELIPE,LOJA671224FJ2,C SAN FELIPE A LA PRES 34,SAN FELIPE AZTATAN,63446,TECUALA NAY,NAYARIT,92515122,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4280593,GASOLINERA BAGALEZA,BME 111003LZ0,C ZARAGOZA ORIENTE 441,MEXPAN,63940,IXTLAN DEL RIO NAY,NAYARIT,42435317,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4286214,GAS FLORES,FOOJ480301SG9,CARRETERA CHAPALILLA NO 3,COMPOSTELA,63700,COMPOSTELA NAY,NAYARIT,72770031,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4378102,APOLO GASOLINERAS,SAP 930708D53,C LIBRAMIENTO CARRETER 421,CASTILLA,63196,TEPIC NAY,NAYARIT,12147164,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4379503,GAS VAZQUEZ BOMBA 1,GVA 000407E88,CARR CRT TPI GUAD KM 218 5050,ANTONIO ECHEVARRIA DOMINGUEZ,63173,TEPIC NAY,NAYARIT,12195616,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4300858,AMATLAN GAS,EAM 151118VB3,CARR AMATLAN AHUACATLAN K SN,AMATLAN DE CANAS,63960,AMATLAN DE CANAS NAY,NAYARIT,42470674,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4454315,GAS VASOMI,VAS 970423HVA,AV JUAREZ 1,LAGUNA DEL MAR,63600,RUIZ NAY,NAYARIT,92395550,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4314002,CORPORATIVO LEVAZPER,CLE 131023LU5,CALZ PRISCILIANO SANCHEZ 32,ACAPONETA CENTRO,63430,ACAPONETA NAY,NAYARIT,52521819,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4479340,JALTEMBA GAS,JGA 1701242D8,AV INSURGENTES 47,ZACUALPAN,63710,COMPOSTELA NAY,NAYARIT,72730004,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4327468,CORAGAS MU,COR 810714F66,AV AGUAMILPA 455,CIUDAD INDUSTRIAL,63173,TEPIC NAY,NAYARIT,12135163,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
