Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
4026373,GASOSUR CHILPANCINGO,CGA 901108NN2,BLVD V GUERRERO SN KM 222 Y900,GILDO TATA,39017,CHILPANCINGO DE LOS BRAVO GRO,GUERRERO,4800199,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4007212,SALPAT GAS 2,SCO 120119GX9,PERIF SUR SN,DANIEL MURAYAMA,40044,IGUALA DE LA INDEPENDENCIA GRO,GUERRERO,33330981,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4036814,S12345 EST SERV,SCO 120119GX9,PERIF SUR DANIEL MURAYAMA SN,DANIEL MURAYAMA,40044,IGUALA DE LA INDEPENDENCIA GRO,GUERRERO,33390223,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2363166,SERVI FER,SFE 020801CS2,AV LAZARO CARDENAS NO 1,LA MAQUINA,39800,ACAPULCO DE JUAREZ GRO,GUERRERO,4501415,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2368140,SERV LLANO LARGO,SLL 010605288,BLVD C PTO MARQUEZ KM 5 30,LLANO LARGO,39906,ACAPULCO DE JUAREZ GRO,GUERRERO,4060270,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1128839,GASOLINERA EL AHUEJOTE,ESA 1601091M7,CARR HUITZUCO ATENANGO NO509,HUITZUCO CENTRO,40130,HUITZUCO DE LOS FIGUEROA GRO,GUERRERO,76880345,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1130257,CRUVAL EST DE SERVICIO,CES 180213JY0,AV PRINCIPAL 95,CUAUHTEMOC CARDENAS,41800,FLORENCIO VILLARREAL GRO,GUERRERO,56880256,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4010868,SERVI BLVD VACAC,SBO 020902DX1,BLVD VICENTE GUERRERO SAL 1004,EMILIANO ZAPATA,39700,ACAPULCO DE JUAREZ GRO,GUERRERO,44466080,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4096427,SERVI FER CHILPO,SFE 020801CS2,BLVD VICENTE GUERRERO SAL 302,TIMOTLAN,39017,CHILPANCINGO DE LOS BRAVO GRO,GUERRERO,74800089,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4039692,SERVICIO BLVD GAS 1,AUME510707NX0,LATERAL DEL BLVD VICENTE GUERR,UNIVERSAL,39080,CHILPANCINGO DE LOS BRAVO GRO,GUERRERO,74941681,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4076375,SERV TURISTIC CARR 1,STC 7211079I1,CARR NAC MEXICO ACAP KM 196,CENTRO,40000,IGUALA DE LA INDEPENDENCIA GRO,GUERRERO,33320133,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1281203,GASOL TLAPEHUALA,GEN 071001GQ6,CARR IGUA ALTAMIRANO KM 157 SN,CAJARITO,40600,TLAPEHUALA GRO,GUERRERO,6731033,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4059867,GAS GRUPO BG5,GBG 110914LP5,BLVD GENERAL JUAN ALVAREZ NUME,18 DE MAYO,40930,ATOYAC DE ALVAREZ GRO,GUERRERO,24232521,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4061514,GASOSUR CHILPO 1,CGA 901108NN2,CARR NAC MEXICO ACAPULCO KM269,HERMENEGILDO GALEANA,39010,CHILPANCINGO DE LOS BRAVO GRO,GUERRERO,74710035,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4133485,SERVICIO ALCARAZ,ASO 8703257I5,AV AQUILES SERDAN SN,ACAPULCO DE JUAREZ CENTRO,39300,ACAPULCO DE JUAREZ GRO,GUERRERO,44852729,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4133761,GAS ALCARAZ HERMANOS,AHE 720322NC8,CARR MEXICO ACA MZ LT 332,SAN JOSE,39942,JUAN R ESCUDERO GRO,GUERRERO,54541610,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2051936,ASA ACAPULCO,ASA6506102U9,BLVD DE LAS NACIONES SN,HUAMUCHITOS,39931,ACAPULCO DE JUAREZ GRO,GUERRERO,4620150,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2144905,GASOL LOS ORGANO,GOR951002LM3,CARR NACIONAL ACAPUL MEX KM 15,LOS ORGANOS SAN AGUSTIN,39901,ACAPULCO DE JUAREZ GRO,GUERRERO,41161800,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2203131,SERV DIAMANTE,SDI 011023GL8,BLVD DE LAS NACIONES NO 1 Y 2,GRANJAS DEL MARQUEZ,39890,ACAPULCO DE JUAREZ GRO,GUERRERO,4663068,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4137654,EST DE SERV TRUJANO,EST 9603278Z2,CARR IGUALA HUITZUCO KM 18.5,TEPECOACUILCO CENTRO,40160,TEPECOACUILCO DE TRUJANO GRO,GUERRERO,36760625,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4145791,GASOLINERA COCULA 1,ESC 0208192RA,CARR ESTATAL KM 1 5,COCULA,40580,COCULA GRO,GUERRERO,63350981,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2242634,PRAXAIR ACAPULCO,PME 960701GG0,AV LAZARO CARDENAS NO 80,LA SABANA,39799,ACAPULCO DE JUAREZ GRO,GUERRERO,44502260,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
2313393,GAS ES 0487 TIXTLA,AUME510707NX0,AV INSURGENTES NO 106 GAS 0487,TIXTLA DE GUERRERO,39170,TIXTLA DE GUERRERO GRO,GUERRERO,4992242,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4077341,GAS SERV XALPATLAHUAC,SXA 091216J48,CARR A XALPATLAHUA KM.040 SN,XALPATLAHUAC,41380,XALPATLAHUAC GRO,GUERRERO,41197411,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4093539,CONSORCIO GASOLINERO1,CGD 001208KJ9,CARR ESCENICA L 1A M1 0,JOYAS DE BRISAMAR,39865,ACAPULCO DE JUAREZ GRO,GUERRERO,44842411,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4101121,GASOLINERA LOS ORGANOS,GOR 951002LM3,CARR ACAP MEX KM15 LOS OR KM15,PASO LIMONERO,39901,ACAPULCO DE JUAREZ GRO,GUERRERO,41161800,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2361483,GAS ARREDONDO VILLANUE,AVH700907LE5,CARR NAC MEX ACAPULCO KM 369,RENACIMIENTO,39715,ACAPULCO DE JUAREZ GRO,GUERRERO,44820111,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3198959,GASOL EL PARAISO,GCR 0306268J2,CARR ALT COYUCA NO 2200,CAMPAMENTO TIERRA BLANCA,40678,PUNGARABATO GRO,GUERRERO,6726077,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4126338,GASOLINERA TECORRAL,GTE 001205TR3,CARR ATENANGO HUITZUCO KM 2,ATENANGO DEL RIO,41030,ATENANGO DEL RIO GRO,GUERRERO,73314446,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4126573,EST DE SERVICIO JACSA,ESJ 140228LI1,BLVD VICENTE GUERRERO SN,VILLA MODERNA,39070,CHILPANCINGO DE LOS BRAVO GRO,GUERRERO,56885177,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3367489,SERVI LA VENTA SA,SVE 020110N96,CARR NAL MEX ACAPULCO SN LT G,PASO LIMONERO,39713,ACAPULCO DE JUAREZ GRO,GUERRERO,1256469,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3371820,GAS SERVI LAS PLAYAS,SPL 840806170,AV COSTERA M ALEMAN Y F SN,FARALLON,39690,ACAPULCO DE JUAREZ GRO,GUERRERO,44840171,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4137513,GASOLINERIA TRUJANO,EST 9603278Z2,CARR IGUALA HUITZUCO KM 18.5,TEPECOACUILCO CENTRO,40160,TEPECOACUILCO DE TRUJANO GRO,GUERRERO,30676025,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3741865,MARINO ACAPULCO,CMO 911129639,BLVD DE LAS NAC KM 14 NO2153,LA ZANJA O LA POZA,39906,ACAPULCO DE JUAREZ GRO,GUERRERO,4621021,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
3873734,GLOBAL GAS ZIHUATANEJO,GME 671220EJ2,C MARINA NACIONAL 71,CENTRO,40890,ZIHUATANEJO DE AZUETA GRO,GUERRERO,51132895,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4154774,SUC RANCHO ACAPULCO,SAD 011105JZ4,C RANCHO ACAPULCO 2411,PACIFICO,39660,ACAPULCO DE JUAREZ GRO,GUERRERO,44662969,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4154775,SERVICIO DIAMANTE,SAD 011105JZ4,BLVD DE LAS NACIONES 937,GRANJAS DEL MARQUES,39890,ACAPULCO DE JUAREZ GRO,GUERRERO,44662969,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
