Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
9129090,ESTACION DE SERV A,ESA 080912JI6,FED PUEBLA ATLIXCO NO 1601,SANTA ISABEL CHOLULA,74350,SANTA ISABEL CHOLULA PUE,PUEBLA,5647556,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9131113,ESTACION DE SERV A,ESA 080912JI6,FED PUE ATLIXCO 1601 SN,SANTA ISABEL CHOLULA,74350,SANTA ISABEL CHOLULA PUE,PUEBLA,5647556,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9134639,BPK*GASGASOL PENAFIEL,TOSA600611GA0,AV JOSE CRESPO NO 2211,SAN NICOLAS TETITZINTLA,75710,TEHUACAN PUE,PUEBLA,1778592,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9145352,EST DE SERV ESENCIA,ESE 110523DG6,BO ESTEBAN ANTUNANO NO 1465,LA AHOGADA,72130,PUEBLA PUE,PUEBLA,27742804,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9161097,ESTACION AMALUCAN,EAM 560328BG2,AV INDEPEND NO 5202,SATELITE MAGISTERIAL08J,72320,PUEBLA PUE,PUEBLA,3390862,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9163310,GASOL MICHAC,UGA 220509DI5,CARRT C AUT MICHAC NO KM 56,MICHAC,73300,CHIGNAHUAPAN PUE,PUEBLA,1218753,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9168894,SERVI OKTAN,SOK 160701SE7,CLDA ADOLFO L MTS NO 4217,SAN LORENZO TEOTIPILCO,75855,TEHUACAN PUE,PUEBLA,2400011,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9169140,GASOL OKTAN MAGNUS,OMA190611MD1,CRR FED PUEBLA TEHUACAN NO 301,SAN LORENZO TEOTIPILCO,75855,TEHUACAN PUE,PUEBLA,1680541,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9170020,SERVIOK,SER160701M5A,JOSE GARCI CRES NO 3001 INT 3,SAN NICOLAS TETITZINTLA,75710,TEHUACAN PUE,PUEBLA,2407001,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8795693,GAS INDEPENDIENTE PUE,GIP 210929Q71,SOL 42 SN,LARES DE SAN ALFONSO,72499,PUEBLA PUE,PUEBLA,4214753,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
