Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
9208096,GASOL RIO SAN JUAN,GLR 1411292P0,CARR TUXTEPEC PALOMAR KM10 SN,LOMBARDO DE CASSO A POB,70215,SN JUAN COTZOCON OAX,OAXACA,1900064,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9208123,GASOL RIO SAN JUAN,GLR 1411292P0,CARR TUXTEPECPALOMAR KM10 SN,LOMBARDO DE CASSO A POB,70215,SN JUAN COTZOCON OAX,OAXACA,1900064,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8812192,GASOL SANTA LUCIA,ESC980513PS3,AV FFCC NO 304,SANTA LUCIA DEL CAMINO,71228,SANTA CRUZ AMILPAS OAX,OAXACA,5936119,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8826032,GASOL SUC SALINA CRUZ,ESG 000418CS4,CARR TRANSISMICA KM 65 SN,SANTIAGO ASTATA,70790,SANTIAGO ASTATA OAX,OAXACA,1202845,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8829066,GASOL GUILLERMO 1,CUOG7906253C2,CA IGNACIO ZARAGOZA NO 8,ZARAGOZA,71145,SN MIGUEL EL GRANDE OAX,OAXACA,11267774,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9245216,XOXO COMBUSTIBLES,XCO 1607086H9,CA REVOLUCION NO 101,BAJOS DE CHILA,71996,SN PEDRO MIXTEPEC DTO 22  OAX,OAXACA,41848031,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9250746,XOXO COMBUSTIBLES,XCO 1607086H9,CA REVOLUCION NO 101,BAJOS DE CHILA,71996,SN PEDRO MIXTEPEC DTO 22  OAX,OAXACA,41848031,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9255822,GASOL CHICHICAPAM,SAGV781114U15,BOCA DEL RIO NO 2,SAN BALTAZAR CHICHICAPAM,71537,SN BALTAZAR CHICHICAPAM OAX,OAXACA,3087963,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9267672,SERV MATATLAN,SASJ860714ML1,CRRETEA INTERNACIONAL KM 50 SN,SANTIAGO MATATLAN,70440,SANTIAGO MATATLAN OAX,OAXACA,5476629,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9292882,GASOL LOR CAST 3,GLC 190713QI6,SIMBOLOS PATRIOS NO 100,SAN AGUSTIN DE LAS JUNTAS,71260,SN AGUSTIN DE LAS JUNTAS OAX,OAXACA,1286834,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9318046,GASO PETRO TUXTEPEC1,IDE 190926LU2,BLVD BICENTENARIO NO 348,COSTA VERDE,68370,SN JUAN BAUTISTA TUXTEPEC OAX,OAXACA,1523552,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9337030,GASOL YEX DOO,GYD 1903068U0,CR OAX PTO ANGEL KM 97 SN,LOMA LINDA,70805,MIAHUATLAN PORFIRIO DIAZ OAX,OAXACA,13082915,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9337054,GAS 2 EST 14197 S C XO,GLC190713QI6,CA PROGRESO NO 1000,SANTA CRUZ XOXOCOTLAN,71230,SANTA CRUZ XOXOCOTLAN OAX,OAXACA,11042535,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9357479,HIDROCARBU SAN GABRIEL,HSS 200512TR6,PROLONGACION DE HIDALGO SN,MIRAMAR,71704,SANTIAGO JAMILTEPEC OAX,OAXACA,2018318,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9385512,GASOL CRUZ DORADA,ESC 9710075Q2,CARR PACIF PIN PTO SN,RIO GRANDE,71830,RIO GRANDE OAX,OAXACA,2053506,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8885859,ESTACION MANZANO,EMA 170914KS5,CARRET PINO ACAP KM 2 NO 1632,AVIACION,71606,SANTIAGO PINOTEPA NAC OAX,OAXACA,5434244,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8886370,GAS CRUZ DE PIEDRA,SIJS430711848,CR INT C COLON KM 28 6 C SN,TLACOLULA DE MATAMOROS CENTRO,70403,TLACOLULA DE MATAMOROS OAX,OAXACA,2734752,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8899205,GAS CRISTOBAL JUCHITAN,GCC 921002AT6,BENITO JAUREZ ESQ CARR INT SN,A CORR TLACOLULA DE MATAMOROS,70401,TLACOLULA DE MATAMOROS OAX,OAXACA,5621020,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9447188,LIQUID OIL,LOI 210423358,CANAL 33 SN,IXTALTEPEC,70140,ASUNCION IXTALTEPEC OAX,OAXACA,1192439,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9471834,SERV ETLA,ESE080227SW0,LT3 CLL PRIN D EPIF CR ES NO 1,SANTIAGO ETLA,68264,SN LORENZO CACAOTEPEC OAX,OAXACA,1437478,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9472345,SERV ETLA,ESE080227SW0,LT3 CLL PRIN D EPIF CR ES NO 1,SANTIAGO ETLA,68264,SN LORENZO CACAOTEPEC OAX,OAXACA,1437478,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8990033,GAS PENALONSO 2,ESP061211U6A,CR FRAL PINO PTO ESC KM 16 SN,EL PROGRESO,71770,SN ANDRES HUAXPALTEPEC OAX,OAXACA,1369965,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9493410,GASOL SERV DOCADI 6,ESD1509104M3,BLVD BONITO PINOTEPA SN,AVIACION,71605,SANTIAGO PINOTEPA NAC OAX,OAXACA,1030434,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9493426,GASOL SERV DOCADI,ESD1509104M3,BLVD BONITO PINOTEPA SN,AVIACION,71605,SANTIAGO PINOTEPA NAC OAX,OAXACA,1030434,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9499372,GASOL EST SERV DOCADI,ESD1509104M3,CARR PINOT SALINA CRUZ NO 200,SAN JOSE DEL PROGRESO,71803,VILLA TUTUTEPEC MELCHOR O OAX,OAXACA,1030434,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9015047,GASOL BARATILLO,GBA190327LP9,OAXACAPTO ANGEL K28 NO 191 36,OCOTLAN DE MORELOS,71510,OCOTLAN DE MORELOS OAX,OAXACA,2266757,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9064857,GAS 2 SORIANA,GET041207MS1,CA 5 DE FEBRERO NO 227,TEPEYAC,69006,CD DE HUAJUAPAN DE LEON OAX,OAXACA,35305618,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
