Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
4208684,GASOLINERIA LA TROJE 2,CTR 160204V46,CARR PENINSULA BENITO JUA KM21,ZONA CENTRO,23600,CD CONSTITUCION BCS,BAJA CALIFORNIA SUR,39078087,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4215927,SERVICIO VIZCAINO,SVI 040110DR8,BLVD LAZARO CARDENAS M26L12,VIZCAINO,23935,MULEGE BCS,BAJA CALIFORNIA SUR,51540748,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
6561179,SERVICIO ATI,SAT 050428QB4,LICENCIADO PRIMO VERDAD NO 538,NEGRO,23000,LA PAZ BCS,BAJA CALIFORNIA SUR,1226009,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
6620587,AUTOSERV PINOPALLA,APP 090914B8A,BLVD PINO PALLAS L A SN,VILLAS DEL ENCANTO,23085,LA PAZ BCS,BAJA CALIFORNIA SUR,1242975,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4230921,DIESGAS EST PINO PAYAS,DIE 800905HX3,C N BRAVO Y V G FARIAS 801,ZONA CENTRAL,23000,LA PAZ BCS,BAJA CALIFORNIA SUR,21750767,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
6746564,SERV TRUCK STOP LIBRAM,TSL 0907102T7,LIB NORTE KM 11 300,VILLAS DE GUADALUPE,23038,LA PAZ BCS,BAJA CALIFORNIA SUR,21419521,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4242098,POLANCO MK GAS,GPO 070312V48,C 5 DE FEBRERO SN,BARRIO EL MANGLITO,23060,LA PAZ BCS,BAJA CALIFORNIA SUR,21220591,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4251364,DIESGAS EST 454Q,DIE 800905HX3,C PESCADOR SN 1 2 3,EL CHAMIZAL,23405,LOS CABOS BCS,BAJA CALIFORNIA SUR,49156042,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4259079,DIESGAS LPAZ B 348,DIE 800905HX3,C NICOLAS BRAVO 801,CENTRO,23000,LA PAZ BCS,BAJA CALIFORNIA SUR,21220549,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4259095,DIESGAS LPAZ B 502,DIE 800905HX3,C NICOLAS BRAVO 801,CENTRO,23000,LA PAZ BCS,BAJA CALIFORNIA SUR,21220549,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
