Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
4089614,SERV TUCAN,CCA960310CS8,LABNA SMZ 35 MZ 1 LT 3 SN,SUPERMANZANAS 35 Y 36,77505,BENITO JUAREZ QROO,QUINTANA ROO,8840029,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4119846,GAS Y DERIVADOS CARIBE,GDC 080123L17,CDA CAMINO DE ACCESO DEL SM 10,CANCUN CENTRO,77500,BENITO JUAREZ QROO,QUINTANA ROO,89429090,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4096695,GAS DEL CARIBE,GCA 741210IJ6,AV LA LUNA SM 50 M27 L1 SN,SUPERMANZANA 50,77533,CANCUN QROO,QUINTANA ROO,88813125,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
2049880,GAS ASA APTO CANCUN,ASA 6506102U9,CARR CANCUN CHETUMAL K 22 SN,ADMON DE CORREOS NO 3 CANCUN,77565,BENITO JUAREZ QROO,QUINTANA ROO,88860118,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2242642,PRAXAIR CAN CUN,PME960701GG0,J L PORTILLO MZ60 LT10 23,REGION 94,77517,CANCUN QROO,QUINTANA ROO,88404131,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
2283307,SERV CBE,SCB 991203KK9,MZA 7 FRACC 3 LTE2 SN,CIUDAD PLAYA DEL CARMEN,77710,SOLIDARIDAD QROO,QUINTANA ROO,48031242,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2283513,SERV MAR CARIBENO,SMC 0011294R2,AV NINOS HEROES MZ104 L14 SN,REGION 228,77516,CANCUN QROO,QUINTANA ROO,88897602,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2283919,GAS TAURUS,GAS 0109287XA,LUIS DONALDO COLOSIO SN,CANCUN,77533,CANCUN QROO,QUINTANA ROO,84882141,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2283927,GASOL MANANTIAL,GMA 990611Q8A,AV LEONA VICARIO MZA60 LO1 SN,REGION 219,77517,CANCUN QROO,QUINTANA ROO,88897607,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2284040,SERV TULIPANES,STU 030626C58,CARR CAN AEROP MZA 66 LTE34 SN,CENTRO SUPERMANZANA 310,77500,BENITO JUAREZ QROO,QUINTANA ROO,88822417,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4089616,GASOL SERV TUCAN,CCA 960310CS8,SM 35 MZ 1 LT 3 LABNA SN,SUPERMANZANAS 35 Y 36,77505,BENITO JUAREZ QROO,QUINTANA ROO,8840029,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4089901,PETROLIFEROS CARIB 1,PCA 930315M39,AV LOPEZ PORTILLO MZ 2 LT 20,CECO EL CRUCERO,77510,CANCUN QROO,QUINTANA ROO,88840029,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4089902,PETROLIFEROS CARIB 2,PCA 930315M39,AV LOPEZ PORTILLO MZ 2 LT 21,CECO EL CRUCERO,77510,CANCUN QROO,QUINTANA ROO,88840029,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4119398,GAS DEL CARIBE,GCA 741210IJ6,CARR ACCESO ZONA SN KM 7.5,PLAYA DEL CARMEN CENTRO,77710,SOLIDARIDAD QROO,QUINTANA ROO,42146945,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4120421,GAS DEL CARIBE,GCA 741210IJ6,PROL FERRY CD INDUSTRA SN,ZONA HOTELERA NORTE,77613,COZUMEL QROO,QUINTANA ROO,78760984,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
2333144,GASMORVIL,GAS 980515IE9,CAR CHETUMAL P JUAREZ KM264 SN,XPU HA,77750,SOLIDARIDAD QROO,QUINTANA ROO,48409020,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2353233,SERV TUCANES,STU 030626LB2,AV LEONA VICARIO MZA1 LTE1 SN,REGION 219,77517,CANCUN QROO,QUINTANA ROO,81325307,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4155155,ESTACION LOPEZPORTILLO,SEM 1512187Y9,AV JOSE LOPEZ PORTILLO LOTE 1,BAHIA DORADA,77536,CANCUN QROO,QUINTANA ROO,83380057,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4125551,GAS TAXISTAS CANCUN,SEM 1512187Y9,AV FRANCISCO I MADERO L 75,REGION 92,77516,CANCUN QROO,QUINTANA ROO,83380057,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3334745,SERV MARITIMO CORAL,SMC 0011294C1,AV CHICHEN ITZA MZ 01 LT 1 SN,REGION 97,77530,CANCUN QROO,QUINTANA ROO,88919756,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4120420,GAS DEL CARIBE,GCA 741210IJ6,CARR PARCELA NO 1387,SUPERMANZANA 241,77528,CANCUN QROO,QUINTANA ROO,81090873,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4167967,SERVICIO BACALAR,SBA 0402132A7,AV LIBRAMIENTO MZ97 Z7 LT5A SN,5 DE MAYO,77930,BACALAR QROO,QUINTANA ROO,48342860,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
